artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.646,0.783,7,-2.846,1,0.0356,0.00444,1.38e-6,0.171,0.49,121.08,7G0gBu6nLdhFDPRLc0HdDG,https://api.spotify.com/v1/audio-analysis/7G0gBu6nLdhFDPRLc0HdDG,4,,,1,231706,FALSE,https://api.spotify.com/v1/tracks/7G0gBu6nLdhFDPRLc0HdDG,FALSE,Mine (Taylor's Version),NA,1,track,spotify:track:7G0gBu6nLdhFDPRLc0HdDG,https://open.spotify.com/track/7G0gBu6nLdhFDPRLc0HdDG,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.588,0.758,5,-2.347,1,0.0305,0.0251,0,0.131,0.387,114.991,3MytWN8L7shNYzGl4tAKRp,https://api.spotify.com/v1/audio-analysis/3MytWN8L7shNYzGl4tAKRp,4,,,1,261230,FALSE,https://api.spotify.com/v1/tracks/3MytWN8L7shNYzGl4tAKRp,FALSE,Sparks Fly (Taylor’s Version),NA,2,track,spotify:track:3MytWN8L7shNYzGl4tAKRp,https://open.spotify.com/track/3MytWN8L7shNYzGl4tAKRp,Speak Now (Taylor's Version),F,major,F major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.497,0.635,2,-3.927,1,0.0273,0.00621,0,0.117,0.203,142.063,79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/audio-analysis/79uDOz0zuuWS7HWxzMmTa2,4,,,1,294189,FALSE,https://api.spotify.com/v1/tracks/79uDOz0zuuWS7HWxzMmTa2,FALSE,Back To December (Taylor's Version),NA,3,track,spotify:track:79uDOz0zuuWS7HWxzMmTa2,https://open.spotify.com/track/79uDOz0zuuWS7HWxzMmTa2,Speak Now (Taylor's Version),D,major,D major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.727,0.677,7,-2.871,1,0.0325,0.248,0,0.143,0.639,118.995,5xXqyjLicvEpch72qEryFT,https://api.spotify.com/v1/audio-analysis/5xXqyjLicvEpch72qEryFT,4,,,1,242473,FALSE,https://api.spotify.com/v1/tracks/5xXqyjLicvEpch72qEryFT,FALSE,Speak Now (Taylor's Version),NA,4,track,spotify:track:5xXqyjLicvEpch72qEryFT,https://open.spotify.com/track/5xXqyjLicvEpch72qEryFT,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.419,0.47,4,-5.016,1,0.0296,0.0236,0,0.163,0.133,119.294,1zU8j1x3yi9xalMF96pzKp,https://api.spotify.com/v1/audio-analysis/1zU8j1x3yi9xalMF96pzKp,3,,,1,405906,FALSE,https://api.spotify.com/v1/tracks/1zU8j1x3yi9xalMF96pzKp,FALSE,Dear John (Taylor's Version),NA,5,track,spotify:track:1zU8j1x3yi9xalMF96pzKp,https://open.spotify.com/track/1zU8j1x3yi9xalMF96pzKp,Speak Now (Taylor's Version),E,major,E major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.524,0.692,4,-3.866,1,0.0369,0.311,0,0.192,0.621,163.874,30Y4CV7A6YqtQtTTo7Ue4j,https://api.spotify.com/v1/audio-analysis/30Y4CV7A6YqtQtTTo7Ue4j,4,,,1,238693,FALSE,https://api.spotify.com/v1/tracks/30Y4CV7A6YqtQtTTo7Ue4j,FALSE,Mean (Taylor's Version),NA,6,track,spotify:track:30Y4CV7A6YqtQtTTo7Ue4j,https://open.spotify.com/track/30Y4CV7A6YqtQtTTo7Ue4j,Speak Now (Taylor's Version),E,major,E major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.515,0.781,4,-2.608,1,0.0535,0.00192,0,0.054,0.57,139.846,6dTA6y0C2ReQklntzZl8l3,https://api.spotify.com/v1/audio-analysis/6dTA6y0C2ReQklntzZl8l3,4,,,1,267653,FALSE,https://api.spotify.com/v1/tracks/6dTA6y0C2ReQklntzZl8l3,FALSE,The Story Of Us (Taylor's Version),NA,7,track,spotify:track:6dTA6y0C2ReQklntzZl8l3,https://open.spotify.com/track/6dTA6y0C2ReQklntzZl8l3,Speak Now (Taylor's Version),E,major,E major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.685,0.323,2,-7.103,1,0.0289,0.851,0,0.198,0.569,125.058,2EFZ9emtKWEglWUQGEQ3P9,https://api.spotify.com/v1/audio-analysis/2EFZ9emtKWEglWUQGEQ3P9,4,,,1,292920,FALSE,https://api.spotify.com/v1/tracks/2EFZ9emtKWEglWUQGEQ3P9,FALSE,Never Grow Up (Taylor's Version),NA,8,track,spotify:track:2EFZ9emtKWEglWUQGEQ3P9,https://open.spotify.com/track/2EFZ9emtKWEglWUQGEQ3P9,Speak Now (Taylor's Version),D,major,D major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.505,0.532,8,-3.526,1,0.0265,0.012,0,0.149,0.216,81.907,3sW3oSbzsfecv9XoUdGs7h,https://api.spotify.com/v1/audio-analysis/3sW3oSbzsfecv9XoUdGs7h,4,,,1,353253,FALSE,https://api.spotify.com/v1/tracks/3sW3oSbzsfecv9XoUdGs7h,FALSE,Enchanted (Taylor's Version),NA,9,track,spotify:track:3sW3oSbzsfecv9XoUdGs7h,https://open.spotify.com/track/3sW3oSbzsfecv9XoUdGs7h,Speak Now (Taylor's Version),G#,major,G# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.496,0.885,11,-2.969,0,0.0803,8.86e-4,0,0.191,0.665,145.863,0NwGC0v03ysCYINtg6ns58,https://api.spotify.com/v1/audio-analysis/0NwGC0v03ysCYINtg6ns58,4,,,1,220306,FALSE,https://api.spotify.com/v1/tracks/0NwGC0v03ysCYINtg6ns58,FALSE,Better Than Revenge (Taylor's Version),NA,10,track,spotify:track:0NwGC0v03ysCYINtg6ns58,https://open.spotify.com/track/0NwGC0v03ysCYINtg6ns58,Speak Now (Taylor's Version),B,minor,B minor
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.522,0.598,1,-5.327,0,0.0284,0.101,0,0.152,0.149,133.627,12nBPF4Rh4XLFJV0YLN7uj,https://api.spotify.com/v1/audio-analysis/12nBPF4Rh4XLFJV0YLN7uj,4,,,1,301221,FALSE,https://api.spotify.com/v1/tracks/12nBPF4Rh4XLFJV0YLN7uj,FALSE,Innocent (Taylor's Version),NA,11,track,spotify:track:12nBPF4Rh4XLFJV0YLN7uj,https://open.spotify.com/track/12nBPF4Rh4XLFJV0YLN7uj,Speak Now (Taylor's Version),C#,minor,C# minor
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.427,0.915,5,-1.909,1,0.0619,0.00667,0,0.221,0.355,162.201,4tMzIAFTFdqGBQLdfbPces,https://api.spotify.com/v1/audio-analysis/4tMzIAFTFdqGBQLdfbPces,4,,,1,245413,FALSE,https://api.spotify.com/v1/tracks/4tMzIAFTFdqGBQLdfbPces,FALSE,Haunted (Taylor's Version),NA,12,track,spotify:track:4tMzIAFTFdqGBQLdfbPces,https://open.spotify.com/track/4tMzIAFTFdqGBQLdfbPces,Speak Now (Taylor's Version),F,major,F major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-6,0.101,0.16,79.401,59KOoHFcw5XfICnO57holu,https://api.spotify.com/v1/audio-analysis/59KOoHFcw5XfICnO57holu,3,,,1,369120,FALSE,https://api.spotify.com/v1/tracks/59KOoHFcw5XfICnO57holu,FALSE,Last Kiss (Taylor's Version),NA,13,track,spotify:track:59KOoHFcw5XfICnO57holu,https://open.spotify.com/track/59KOoHFcw5XfICnO57holu,Speak Now (Taylor's Version),A#,major,A# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.375,0.65,0,-4.031,1,0.0402,0.0122,0,0.189,0.0752,203.89,4hqJ4bSlYJOXb6Z4SRmzxs,https://api.spotify.com/v1/audio-analysis/4hqJ4bSlYJOXb6Z4SRmzxs,4,,,1,317960,FALSE,https://api.spotify.com/v1/tracks/4hqJ4bSlYJOXb6Z4SRmzxs,FALSE,Long Live (Taylor's Version),NA,14,track,spotify:track:4hqJ4bSlYJOXb6Z4SRmzxs,https://open.spotify.com/track/4hqJ4bSlYJOXb6Z4SRmzxs,Speak Now (Taylor's Version),C,major,C major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.535,0.488,0,-8.261,1,0.0278,0.449,0,0.111,0.348,159.813,3yNJkriPzWjkkDAWHIAVUq,https://api.spotify.com/v1/audio-analysis/3yNJkriPzWjkkDAWHIAVUq,4,,,1,235803,FALSE,https://api.spotify.com/v1/tracks/3yNJkriPzWjkkDAWHIAVUq,FALSE,Ours (Taylor’s Version),NA,15,track,spotify:track:3yNJkriPzWjkkDAWHIAVUq,https://open.spotify.com/track/3yNJkriPzWjkkDAWHIAVUq,Speak Now (Taylor's Version),C,major,C major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.533,0.742,7,-3.473,1,0.0303,0.0031,0,0.108,0.356,131.93,4evLyY5Ue1Wesc61t2KXAU,https://api.spotify.com/v1/audio-analysis/4evLyY5Ue1Wesc61t2KXAU,4,,,1,274945,FALSE,https://api.spotify.com/v1/tracks/4evLyY5Ue1Wesc61t2KXAU,FALSE,Superman (Taylor’s Version),NA,16,track,spotify:track:4evLyY5Ue1Wesc61t2KXAU,https://open.spotify.com/track/4evLyY5Ue1Wesc61t2KXAU,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.547,0.855,7,-4.7,1,0.0597,0.0164,0,0.144,0.282,131.073,4e3ZNTAV6PCrdYMUrUlMpQ,https://api.spotify.com/v1/audio-analysis/4e3ZNTAV6PCrdYMUrUlMpQ,4,,,1,266466,FALSE,https://api.spotify.com/v1/tracks/4e3ZNTAV6PCrdYMUrUlMpQ,FALSE,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),NA,17,track,spotify:track:4e3ZNTAV6PCrdYMUrUlMpQ,https://open.spotify.com/track/4e3ZNTAV6PCrdYMUrUlMpQ,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.474,0.763,2,-4.632,1,0.0505,0.159,0,0.138,0.231,78.133,0zo975x58DlXbZllWvfYhg,https://api.spotify.com/v1/audio-analysis/0zo975x58DlXbZllWvfYhg,4,,,1,252385,FALSE,https://api.spotify.com/v1/tracks/0zo975x58DlXbZllWvfYhg,FALSE,When Emma Falls in Love (Taylor’s Version) (From The Vault),NA,18,track,spotify:track:0zo975x58DlXbZllWvfYhg,https://open.spotify.com/track/0zo975x58DlXbZllWvfYhg,Speak Now (Taylor's Version),D,major,D major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.694,0.764,6,-4.893,1,0.0337,0.0586,0,0.0608,0.819,123.044,5kHMfzgLZP95O9NBy0ku4v,https://api.spotify.com/v1/audio-analysis/5kHMfzgLZP95O9NBy0ku4v,4,,,1,273186,FALSE,https://api.spotify.com/v1/tracks/5kHMfzgLZP95O9NBy0ku4v,FALSE,I Can See You (Taylor’s Version) (From The Vault),NA,19,track,spotify:track:5kHMfzgLZP95O9NBy0ku4v,https://open.spotify.com/track/5kHMfzgLZP95O9NBy0ku4v,Speak Now (Taylor's Version),F#,major,F# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.576,0.57,7,-7.925,1,0.0434,0.362,0,0.0668,0.378,147.803,4ABYxlb92WBIjHu7TIKmml,https://api.spotify.com/v1/audio-analysis/4ABYxlb92WBIjHu7TIKmml,4,,,1,306062,FALSE,https://api.spotify.com/v1/tracks/4ABYxlb92WBIjHu7TIKmml,FALSE,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),NA,20,track,spotify:track:4ABYxlb92WBIjHu7TIKmml,https://open.spotify.com/track/4ABYxlb92WBIjHu7TIKmml,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.671,0.588,7,-4.675,1,0.0299,0.617,0,0.111,0.543,96.965,4s8BIKx4Zh6ryAEz8RTlaU,https://api.spotify.com/v1/audio-analysis/4s8BIKx4Zh6ryAEz8RTlaU,4,,,1,311765,FALSE,https://api.spotify.com/v1/tracks/4s8BIKx4Zh6ryAEz8RTlaU,FALSE,Foolish One (Taylor’s Version) (From The Vault),NA,21,track,spotify:track:4s8BIKx4Zh6ryAEz8RTlaU,https://open.spotify.com/track/4s8BIKx4Zh6ryAEz8RTlaU,Speak Now (Taylor's Version),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,5AEDGbliTTfjOB8TSm1sxt,album,,2023-07-07,2023,day,0.624,0.585,3,-5.847,1,0.0328,0.3,0,0.0916,0.65,142.883,1HCdems7PQZRj42QDWLA0A,https://api.spotify.com/v1/audio-analysis/1HCdems7PQZRj42QDWLA0A,4,,,1,321396,FALSE,https://api.spotify.com/v1/tracks/1HCdems7PQZRj42QDWLA0A,FALSE,Timeless (Taylor’s Version) (From The Vault),NA,22,track,spotify:track:1HCdems7PQZRj42QDWLA0A,https://open.spotify.com/track/1HCdems7PQZRj42QDWLA0A,Speak Now (Taylor's Version),D#,major,D# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.735,0.454,7,-10.516,0,0.0876,0.236,0.00113,0.133,0.0751,97.043,24emu3sabKISjRkrys28jq,https://api.spotify.com/v1/audio-analysis/24emu3sabKISjRkrys28jq,4,,,1,202395,TRUE,https://api.spotify.com/v1/tracks/24emu3sabKISjRkrys28jq,FALSE,Lavender Haze,NA,1,track,spotify:track:24emu3sabKISjRkrys28jq,https://open.spotify.com/track/24emu3sabKISjRkrys28jq,Midnights (The Til Dawn Edition),G,minor,G minor
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.65,0.397,7,-8.237,1,0.0365,0.0609,1.4e-6,0.089,0.0382,108.055,6qxvy9Pe4RJIq5JBVbbwbS,https://api.spotify.com/v1/audio-analysis/6qxvy9Pe4RJIq5JBVbbwbS,4,,,1,218270,TRUE,https://api.spotify.com/v1/tracks/6qxvy9Pe4RJIq5JBVbbwbS,FALSE,Maroon,NA,2,track,spotify:track:6qxvy9Pe4RJIq5JBVbbwbS,https://open.spotify.com/track/6qxvy9Pe4RJIq5JBVbbwbS,Midnights (The Til Dawn Edition),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.637,0.649,4,-6.59,1,0.0584,0.115,1.22e-6,0.147,0.497,96.935,5qIHFdkW6phMsTZlN2g8Lc,https://api.spotify.com/v1/audio-analysis/5qIHFdkW6phMsTZlN2g8Lc,4,,,1,200690,FALSE,https://api.spotify.com/v1/tracks/5qIHFdkW6phMsTZlN2g8Lc,FALSE,Anti-Hero,NA,3,track,spotify:track:5qIHFdkW6phMsTZlN2g8Lc,https://open.spotify.com/track/5qIHFdkW6phMsTZlN2g8Lc,Midnights (The Til Dawn Edition),E,major,E major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.653,0.331,9,-13.534,1,0.039,0.705,0.0013,0.116,0.166,110.014,7GA86Uo2jYbj8vIXe2nyWd,https://api.spotify.com/v1/audio-analysis/7GA86Uo2jYbj8vIXe2nyWd,4,,,1,256124,TRUE,https://api.spotify.com/v1/tracks/7GA86Uo2jYbj8vIXe2nyWd,FALSE,Snow On The Beach (feat. Lana Del Rey),NA,4,track,spotify:track:7GA86Uo2jYbj8vIXe2nyWd,https://open.spotify.com/track/7GA86Uo2jYbj8vIXe2nyWd,Midnights (The Til Dawn Edition),A,major,A major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.694,0.386,2,-10.312,1,0.0597,0.423,1.05e-5,0.126,0.39,120.044,6PQOU00xWNrGwCZzboriXy,https://api.spotify.com/v1/audio-analysis/6PQOU00xWNrGwCZzboriXy,4,,,1,194206,FALSE,https://api.spotify.com/v1/tracks/6PQOU00xWNrGwCZzboriXy,FALSE,"You're On Your Own, Kid",NA,5,track,spotify:track:6PQOU00xWNrGwCZzboriXy,https://open.spotify.com/track/6PQOU00xWNrGwCZzboriXy,Midnights (The Til Dawn Edition),D,major,D major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.654,0.372,0,-11.704,1,0.0667,0.705,6.78e-5,0.114,0.198,140.15,4eKMqf9ZMSclDX7V9Ptg7x,https://api.spotify.com/v1/audio-analysis/4eKMqf9ZMSclDX7V9Ptg7x,4,,,1,174782,FALSE,https://api.spotify.com/v1/tracks/4eKMqf9ZMSclDX7V9Ptg7x,FALSE,Midnight Rain,NA,6,track,spotify:track:4eKMqf9ZMSclDX7V9Ptg7x,https://open.spotify.com/track/4eKMqf9ZMSclDX7V9Ptg7x,Midnights (The Til Dawn Edition),C,major,C major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.741,0.509,7,-8.747,1,0.19,0.205,0,0.262,0.113,108.978,7oomkQSYf1ia2VnVEWfFIU,https://api.spotify.com/v1/audio-analysis/7oomkQSYf1ia2VnVEWfFIU,4,,,1,210556,TRUE,https://api.spotify.com/v1/tracks/7oomkQSYf1ia2VnVEWfFIU,FALSE,Question...?,NA,7,track,spotify:track:7oomkQSYf1ia2VnVEWfFIU,https://open.spotify.com/track/7oomkQSYf1ia2VnVEWfFIU,Midnights (The Til Dawn Edition),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.867,0.272,4,-11.014,0,0.363,0.157,3.42e-5,0.118,0.157,79.962,0GKDhq6ZbmSbRHd3eyGlB7,https://api.spotify.com/v1/audio-analysis/0GKDhq6ZbmSbRHd3eyGlB7,4,,,1,164801,TRUE,https://api.spotify.com/v1/tracks/0GKDhq6ZbmSbRHd3eyGlB7,FALSE,Vigilante Shit,NA,8,track,spotify:track:0GKDhq6ZbmSbRHd3eyGlB7,https://open.spotify.com/track/0GKDhq6ZbmSbRHd3eyGlB7,Midnights (The Til Dawn Edition),E,minor,E minor
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.695,0.546,7,-9.184,1,0.066,0.0648,1.28e-4,0.0883,0.425,164,0VpF6RLdCfPIeYRwMu4tZK,https://api.spotify.com/v1/audio-analysis/0VpF6RLdCfPIeYRwMu4tZK,4,,,1,194165,FALSE,https://api.spotify.com/v1/tracks/0VpF6RLdCfPIeYRwMu4tZK,FALSE,Bejeweled,NA,9,track,spotify:track:0VpF6RLdCfPIeYRwMu4tZK,https://open.spotify.com/track/0VpF6RLdCfPIeYRwMu4tZK,Midnights (The Til Dawn Edition),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.493,0.308,0,-15.489,1,0.0436,0.804,0.328,0.123,0.13,109.993,4bBDkw2KBMX0tcgAaXC83Q,https://api.spotify.com/v1/audio-analysis/4bBDkw2KBMX0tcgAaXC83Q,4,,,1,247962,FALSE,https://api.spotify.com/v1/tracks/4bBDkw2KBMX0tcgAaXC83Q,FALSE,Labyrinth,NA,10,track,spotify:track:4bBDkw2KBMX0tcgAaXC83Q,https://open.spotify.com/track/4bBDkw2KBMX0tcgAaXC83Q,Midnights (The Til Dawn Edition),C,major,C major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.647,0.614,8,-7.091,1,0.0651,0.0782,0,0.611,0.0956,90.034,45R112Jz5hQeKgITXgSXzs,https://api.spotify.com/v1/audio-analysis/45R112Jz5hQeKgITXgSXzs,4,,,1,204852,TRUE,https://api.spotify.com/v1/tracks/45R112Jz5hQeKgITXgSXzs,FALSE,Karma,NA,11,track,spotify:track:45R112Jz5hQeKgITXgSXzs,https://open.spotify.com/track/45R112Jz5hQeKgITXgSXzs,Midnights (The Til Dawn Edition),G#,major,G# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.335,0.166,0,-14.958,1,0.048,0.967,1.2e-4,0.115,0.391,175.917,2L09RYwH5Pjzca6PmbUAw3,https://api.spotify.com/v1/audio-analysis/2L09RYwH5Pjzca6PmbUAw3,4,,,1,188496,FALSE,https://api.spotify.com/v1/tracks/2L09RYwH5Pjzca6PmbUAw3,FALSE,Sweet Nothing,NA,12,track,spotify:track:2L09RYwH5Pjzca6PmbUAw3,https://open.spotify.com/track/2L09RYwH5Pjzca6PmbUAw3,Midnights (The Til Dawn Edition),C,major,C major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.661,0.345,4,-14.037,1,0.144,0.545,9.15e-4,0.0871,0.126,125.977,1QQii3pa5m8MEda0nbkjfw,https://api.spotify.com/v1/audio-analysis/1QQii3pa5m8MEda0nbkjfw,4,,,1,191039,FALSE,https://api.spotify.com/v1/tracks/1QQii3pa5m8MEda0nbkjfw,FALSE,Mastermind,NA,13,track,spotify:track:1QQii3pa5m8MEda0nbkjfw,https://open.spotify.com/track/1QQii3pa5m8MEda0nbkjfw,Midnights (The Til Dawn Edition),E,major,E major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.573,0.737,5,-9.002,1,0.0352,0.203,2.78e-5,0.0851,0.592,96.009,2VuqMjgoKaOHNM8HpxtXKx,https://api.spotify.com/v1/audio-analysis/2VuqMjgoKaOHNM8HpxtXKx,4,,,1,240355,FALSE,https://api.spotify.com/v1/tracks/2VuqMjgoKaOHNM8HpxtXKx,FALSE,The Great War,NA,14,track,spotify:track:2VuqMjgoKaOHNM8HpxtXKx,https://open.spotify.com/track/2VuqMjgoKaOHNM8HpxtXKx,Midnights (The Til Dawn Edition),F,major,F major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.48,0.22,6,-12.469,1,0.0425,0.837,0.00269,0.116,0.0633,82.951,71CBDRKmF2VeRKYMG1DFBh,https://api.spotify.com/v1/audio-analysis/71CBDRKmF2VeRKYMG1DFBh,4,,,1,218502,FALSE,https://api.spotify.com/v1/tracks/71CBDRKmF2VeRKYMG1DFBh,FALSE,Bigger Than The Whole Sky,NA,15,track,spotify:track:71CBDRKmF2VeRKYMG1DFBh,https://open.spotify.com/track/71CBDRKmF2VeRKYMG1DFBh,Midnights (The Til Dawn Edition),F#,major,F# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.691,0.498,7,-10.519,1,0.101,0.116,3.07e-5,0.136,0.454,110.963,5tWxKWq1DSP1s9WQ5PWuqu,https://api.spotify.com/v1/audio-analysis/5tWxKWq1DSP1s9WQ5PWuqu,4,,,1,196258,FALSE,https://api.spotify.com/v1/tracks/5tWxKWq1DSP1s9WQ5PWuqu,FALSE,Paris,NA,16,track,spotify:track:5tWxKWq1DSP1s9WQ5PWuqu,https://open.spotify.com/track/5tWxKWq1DSP1s9WQ5PWuqu,Midnights (The Til Dawn Edition),G,major,G major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.564,0.545,10,-10.17,1,0.104,0.726,0,0.0878,0.766,176.082,1SztNGCwEHJEVFx90E5g7D,https://api.spotify.com/v1/audio-analysis/1SztNGCwEHJEVFx90E5g7D,4,,,1,231475,FALSE,https://api.spotify.com/v1/tracks/1SztNGCwEHJEVFx90E5g7D,FALSE,High Infidelity,NA,17,track,spotify:track:1SztNGCwEHJEVFx90E5g7D,https://open.spotify.com/track/1SztNGCwEHJEVFx90E5g7D,Midnights (The Til Dawn Edition),A#,major,A# major
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.677,0.451,11,-9.744,0,0.19,0.318,0,0.11,0.399,140.845,7C0w28EsX0Um2FrZs9gso2,https://api.spotify.com/v1/audio-analysis/7C0w28EsX0Um2FrZs9gso2,4,,,1,148781,FALSE,https://api.spotify.com/v1/tracks/7C0w28EsX0Um2FrZs9gso2,FALSE,Glitch,NA,18,track,spotify:track:7C0w28EsX0Um2FrZs9gso2,https://open.spotify.com/track/7C0w28EsX0Um2FrZs9gso2,Midnights (The Til Dawn Edition),B,minor,B minor
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1fnJ7k0bllNfL1kVdNVW1A,album,,2023-05-26,2023,day,0.482,0.837,0,-6.501,1,0.12,0.435,0.00147,0.123,0.534,157.96,4txojlesMFQZGWxwz2EeqB,https://api.spotify.com/v1/audio-analysis/4txojlesMFQZGWxwz2EeqB,4,,,1,260361,FALSE,https://api.spotify.com/v1/tracks/4txojlesMFQZGWxwz2EeqB,FALSE,"Would've, Could've, Should've",NA,19,track,spotify:track:4txojlesMFQZGWxwz2EeqB,https://open.spotify.com/track/4txojlesMFQZGWxwz2EeqB,Midnights (The Til Dawn Edition),C,major,C major
