Company Name,Address,City,State,ZIP Code,ZIP Four,County,Metro Area,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Franchise Description 1,Franchise Description 2,Type of Business,Last Updated On,Latitude,Longitude,cty_fips,cty_name,totalpop
Waffle House,80 AL Highway 75 N,Albertville,AL,35951,3859,Marshall,"Albertville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.276806,-86.203163,01095,"Marshall County, Alabama",95145
Waffle House,119 Big Valley Dr,Alexandria,AL,36250,7003,Calhoun,"Anniston, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.781640,-85.898009,01015,"Calhoun County, Alabama",115098
Waffle House,1530 Quintard Ave,Anniston,AL,36201,3847,Calhoun,"Anniston, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.664704,-85.827219,01015,"Calhoun County, Alabama",115098
Waffle House,1515 N Brindlee Mountain Pkwy,Arab,AL,35016,5726,Marshall,"Albertville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.343486,-86.50404,01095,"Marshall County, Alabama",95145
Waffle House,1507 US Highway 72 E,Athens,AL,35611,4409,Limestone,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.783435,-86.938454,01083,"Limestone County, Alabama",93052
Waffle House,78 W Wind River Rd,Atmore,AL,36502,6326,Escambia,"Atmore, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.102315,-87.479271,01053,"Escambia County, Alabama",37328
Waffle House,802 Cleveland Ave,Attalla,AL,35954,2909,Etowah,"Gadsden, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.018534,-86.072688,01055,"Etowah County, Alabama",102939
Waffle House,961 Gilbert Ferry Rd SE,Attalla,AL,35954,3339,Etowah,"Gadsden, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.996760,-86.09552,01055,"Etowah County, Alabama",102939
Waffle House,110 W Glenn Ave,Auburn,AL,36830,4710,Lee,"Auburn-Oplka, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.609350,-85.4825,01081,"Lee County, Alabama",159287
Waffle House,1738 Opelika Rd,Auburn,AL,36830,2826,Lee,"Auburn-Oplka, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.625654,-85.443609,01081,"Lee County, Alabama",159287
Waffle House,2167 S College St,Auburn,AL,36832,6959,Lee,"Auburn-Oplka, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.563462,-85.503138,01081,"Lee County, Alabama",159287
Waffle House,2346 Bent Creek Rd,Auburn,AL,36830,6433,Lee,"Auburn-Oplka, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.607650,-85.430876,01081,"Lee County, Alabama",159287
Waffle House,105 Mcmeans Ave,Bay Minette,AL,36507,3119,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.878766,-87.784504,01003,"Baldwin County, Alabama",208107
Waffle House,13035 N Wintzell Ave,Bayou La Batre,AL,36509,2141,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.420076,-88.243747,01097,"Mobile County, Alabama",414659
Waffle House,3998 Methodist Cir,Bessemer,AL,35022,5606,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.337256,-86.917019,01073,"Jefferson County, Alabama",659892
Waffle House,5010 Academy Ln,Bessemer,AL,35022,5249,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.366703,-87.003888,01073,"Jefferson County, Alabama",659892
Waffle House,931 9th Ave N,Bessemer,AL,35020,5308,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.396457,-86.968611,01073,"Jefferson County, Alabama",659892
Waffle House,1034 20th St S,Birmingham,AL,35205,2606,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.501448,-86.796973,01073,"Jefferson County, Alabama",659892
Waffle House,1440 Gadsden Hwy,Birmingham,AL,35235,3126,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.597604,-86.644857,01073,"Jefferson County, Alabama",659892
Waffle House,1801 4th Ave S # 105,Birmingham,AL,35233,1946,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.507656,-86.804596,01073,"Jefferson County, Alabama",659892
Waffle House,185 Oxmoor Rd,Birmingham,AL,35209,5956,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.461052,-86.828245,01073,"Jefferson County, Alabama",659892
Waffle House,316 Valley Ave,Birmingham,AL,35209,3804,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.471795,-86.823577,01073,"Jefferson County, Alabama",659892
Waffle House,9227 Parkway E,Birmingham,AL,35206,1510,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,201911,033.587509,-86.699417,01073,"Jefferson County, Alabama",659892
Waffle House,10931 AL Highway 168,Boaz,AL,35957,1964,Marshall,"Albertville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.199293,-86.151871,01095,"Marshall County, Alabama",95145
Waffle House,5087 Highway 31,Calera,AL,35040,5165,Shelby,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.147915,-86.748833,01117,"Shelby County, Alabama",211261
Waffle House,2208 Center Point Pkwy,Center Point,AL,35215,4610,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.643145,-86.684235,01073,"Jefferson County, Alabama",659892
Waffle House,2070 W Main St,Centre,AL,35960,2832,Cherokee,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.162054,-85.715172,01019,"Cherokee County, Alabama",25853
Waffle House,33681 US Highway 280,Childersburg,AL,35044,3015,Talladega,"Talladega, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.265786,-86.351067,01121,"Talladega County, Alabama",80565
Waffle House,2231 7th St S,Clanton,AL,35046,6301,Chilton,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.801269,-86.577368,01021,"Chilton County, Alabama",43930
Waffle House,1707 County Road 437,Cullman,AL,35055,0207,Cullman,"Cullman, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.114857,-86.863903,01043,"Cullman County, Alabama",82313
Waffle House,1900 Commerce Ave,Cullman,AL,35055,6150,Cullman,"Cullman, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.206039,-86.875355,01043,"Cullman County, Alabama",82313
Waffle House,394 Virginia Ave,Daleville,AL,36322,2330,Dale,"Ozark, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.300661,-85.726455,01045,"Dale County, Alabama",49255
Waffle House,1427 US Highway 98,Daphne,AL,36526,NA,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.615300,-87.8728,01003,"Baldwin County, Alabama",208107
Waffle House,29100 US Highway 98,Daphne,AL,36526,7201,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.649109,-87.911842,01003,"Baldwin County, Alabama",208107
Waffle House,30935 Mill Ln,Daphne,AL,36527,5453,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.675051,-87.852699,01003,"Baldwin County, Alabama",208107
Waffle House,6781 US Highway 90,Daphne,AL,36526,9588,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202010,030.655476,-87.905981,01003,"Baldwin County, Alabama",208107
Waffle House,2015 Beltline Rd SW,Decatur,AL,35601,5515,Morgan,"Decatur, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.577576,-87.018979,01103,"Morgan County, Alabama",119122
Waffle House,2202 6th Ave SE,Decatur,AL,35601,6512,Morgan,"Decatur, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.568839,-86.972774,01103,"Morgan County, Alabama",119122
Waffle House,3305 Point Mallard Pkwy SE,Decatur,AL,35603,5709,Morgan,"Decatur, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.535781,-86.909882,01103,"Morgan County, Alabama",119122
Waffle House,710 6th Ave NE,Decatur,AL,35601,2410,Morgan,"Decatur, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.607669,-86.979027,01103,"Morgan County, Alabama",119122
Waffle House,1925 E Main St,Dothan,AL,36301,3015,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.217450,-85.362346,01069,"Houston County, Alabama",104352
Waffle House,2325 Reeves St,Dothan,AL,36303,5815,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,031.256026,-85.388644,01069,"Houston County, Alabama",104352
Waffle House,2442 S Oates St,Dothan,AL,36301,5030,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.191729,-85.401817,01069,"Houston County, Alabama",104352
Waffle House,2849 Ross Clark Cir,Dothan,AL,36301,2016,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,031.215784,-85.431354,01069,"Houston County, Alabama",104352
Waffle House,3591 Ross Clark Cir,Dothan,AL,36303,5919,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.248682,-85.426361,01069,"Houston County, Alabama",104352
Waffle House,4091 W Main St,Dothan,AL,36305,1061,Houston,"Dothan, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.233737,-85.453339,01069,"Houston County, Alabama",104352
Waffle House,637 Boll Weevil Cir,Enterprise,AL,36330,2733,Coffee,"Enterprise, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.321554,-85.831654,01031,"Coffee County, Alabama",51288
Waffle House,1551 S Eufaula Ave,Eufaula,AL,36027,3160,Barbour,"Eufaula, AL-GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.873183,-85.153539,01005,"Barbour County, Alabama",25782
Waffle House,1635 Ted Bates Rd,Evergreen,AL,36401,4000,Conecuh,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,201809,031.457715,-86.967298,01035,"Conecuh County, Alabama",12514
Waffle House,832 Liberty Hill Dr,Evergreen,AL,36401,1811,Conecuh,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.454926,-86.96241,01035,"Conecuh County, Alabama",12514
Waffle House,636 Bessemer Super Hwy,Fairfield,AL,35064,1804,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.464604,-86.910553,01073,"Jefferson County, Alabama",659892
Waffle House,373 Greeno Rd S,Fairhope,AL,36532,1904,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.514420,-87.885584,01003,"Baldwin County, Alabama",208107
Waffle House,9660 Watkins Dr,Fairhope,AL,36532,4004,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,201908,030.475063,-87.858525,01003,"Baldwin County, Alabama",208107
Waffle House,2501 Florence Blvd,Florence,AL,35630,2867,Lauderdale,"Flrnc-Msc Sh, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.828757,-87.636718,01077,"Lauderdale County, Alabama",92585
Waffle House,12615 Foley Beach Expy,Foley,AL,36535,5495,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.404955,-87.647596,01003,"Baldwin County, Alabama",208107
Waffle House,2660 S Mckenzie St,Foley,AL,36535,3408,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.375632,-87.683755,01003,"Baldwin County, Alabama",208107
Waffle House,1410 Glenn Blvd SW,Fort Payne,AL,35968,3520,De Kalb,"Fort Payne, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.436762,-85.751838,01049,"DeKalb County, Alabama",71200
Waffle House,1334 Walker Chapel Rd,Fultondale,AL,35068,1765,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.608569,-86.804758,01073,"Jefferson County, Alabama",659892
Waffle House,1000 Rainbow Dr,Gadsden,AL,35901,5312,Etowah,"Gadsden, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.997391,-86.003951,01055,"Etowah County, Alabama",102939
Waffle House,75 E Meighan Blvd,Gadsden,AL,35903,1061,Etowah,"Gadsden, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.011070,-85.992531,01055,"Etowah County, Alabama",102939
Waffle House,500 Fieldstown Rd,Gardendale,AL,35071,2486,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.652468,-86.819381,01073,"Jefferson County, Alabama",659892
Waffle House,9190 Grand Bay Wilmer Rd S,Grand Bay,AL,36541,4252,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.499350,-88.335331,01097,"Mobile County, Alabama",414659
Waffle House,948 Fort Dale Rd,Greenville,AL,36037,3637,Butler,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.849224,-86.639975,01013,"Butler County, Alabama",20025
Waffle House,382 E Beach Blvd,Gulf Shores,AL,36542,6504,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.249746,-87.681851,01003,"Baldwin County, Alabama",208107
Waffle House,2053 Gunter Ave,Guntersville,AL,35976,2127,Marshall,"Albertville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.336397,-86.313452,01095,"Marshall County, Alabama",95145
Waffle House,2401 Helena Rd,Helena,AL,35080,4208,Shelby,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.282404,-86.852078,01117,"Shelby County, Alabama",211261
Waffle House,1985 Montgomery Hwy,Hoover,AL,35244,1112,Shelby,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.348339,-86.794796,01117,"Shelby County, Alabama",211261
Waffle House,2535 John Hawkins Pkwy,Hoover,AL,35244,3533,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.354648,-86.843672,01073,"Jefferson County, Alabama",659892
Waffle House,5176 Caldwell Mill Rd,Hoover,AL,35244,1957,Shelby,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.387085,-86.739685,01117,"Shelby County, Alabama",211261
Waffle House,5419 Highway 280,Hoover,AL,35242,6510,Shelby,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.415366,-86.665465,01117,"Shelby County, Alabama",211261
Waffle House,938 Allison Bonnett Memorial D,Hueytown,AL,35023,NA,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.451800,-87.025,01073,"Jefferson County, Alabama",659892
Waffle House,11500 Memorial Pkwy SW,Huntsville,AL,35803,2150,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.628179,-86.567639,01089,"Madison County, Alabama",357560
Waffle House,36 Shields Rd,Huntsville,AL,35811,7800,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.774761,-86.527219,01089,"Madison County, Alabama",357560
Waffle House,3745 Highway 53,Huntsville,AL,35806,1121,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.792114,-86.669006,01089,"Madison County, Alabama",357560
Waffle House,3995 University Dr NW,Huntsville,AL,35816,3172,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.734418,-86.625653,01089,"Madison County, Alabama",357560
Waffle House,408 Pratt Ave NE,Huntsville,AL,35801,6315,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.738519,-86.579387,01089,"Madison County, Alabama",357560
Waffle House,4896 University Dr NW,Huntsville,AL,35816,1848,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.738781,-86.656922,01089,"Madison County, Alabama",357560
Waffle House,7106 Bailey Creek Cir SE,Huntsville,AL,35802,2796,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.672919,-86.538673,01089,"Madison County, Alabama",357560
Waffle House,1833 Crestwood Blvd,Irondale,AL,35210,2049,Jefferson,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.533067,-86.702233,01073,"Jefferson County, Alabama",659892
Waffle House,8354 I 10 Service Rd,Irvington,AL,36544,2419,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.541659,-88.242701,01097,"Mobile County, Alabama",414659
Waffle House,500 Pelham Rd N,Jacksonville,AL,36265,1826,Calhoun,"Anniston, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.818869,-85.761738,01015,"Calhoun County, Alabama",115098
Waffle House,203 Carl Cannon Blvd,Jasper,AL,35501,9504,Walker,"Jasper, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.792035,-87.242414,01127,"Walker County, Alabama",64493
Waffle House,801 Highway 78 E,Jasper,AL,35501,3954,Walker,"Jasper, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.847245,-87.266394,01127,"Walker County, Alabama",64493
Waffle House,1850 Ashville Rd,Leeds,AL,35094,7508,St Clair,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.564270,-86.522378,01115,"St. Clair County, Alabama",87306
Waffle House,670 Magnolia St S,Lincoln,AL,35096,6109,Talladega,"Talladega, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.594392,-86.12257,01121,"Talladega County, Alabama",80565
Waffle House,13101 Flowerwood Rd,Loxley,AL,36551,3101,Baldwin,"Daphne-Frhp, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.647809,-87.759822,01003,"Baldwin County, Alabama",208107
Waffle House,1635 Hughes Rd,Madison,AL,35758,8987,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.752971,-86.740243,01089,"Madison County, Alabama",357560
Waffle House,8950 Madison Blvd,Madison,AL,35758,1743,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.676622,-86.753431,01089,"Madison County, Alabama",357560
Waffle House,11879 Highway 231 431 N,Meridianville,AL,35759,2125,Madison,"Huntsville, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.857525,-86.571824,01089,"Madison County, Alabama",357560
Waffle House,3955 Highway 14,Millbrook,AL,36054,NA,Elmore,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.496200,-86.3707,01051,"Elmore County, Alabama",81212
Waffle House,1269 Hillcrest Rd,Mobile,AL,36695,3923,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.663285,-88.190172,01097,"Mobile County, Alabama",414659
Waffle House,1754 Dauphin Island Pkwy,Mobile,AL,36605,3067,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.634891,-88.08937,01097,"Mobile County, Alabama",414659
Waffle House,1851 Government St,Mobile,AL,36606,1627,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.676946,-88.082774,01097,"Mobile County, Alabama",414659
Waffle House,2423 Schillinger Rd S # 2,Mobile,AL,36695,4140,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,030.640390,-88.223603,01097,"Mobile County, Alabama",414659
Waffle House,3030 Airport Blvd,Mobile,AL,36606,3633,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202005,030.676925,-88.116903,01097,"Mobile County, Alabama",414659
Waffle House,3262b Dauphin St,Mobile,AL,36606,4002,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.690341,-88.122593,01097,"Mobile County, Alabama",414659
Waffle House,3428 Spring Hill Ave,Mobile,AL,36608,1523,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.704279,-88.126015,01097,"Mobile County, Alabama",414659
Waffle House,3651 Airport Blvd,Mobile,AL,36608,1615,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.675258,-88.131323,01097,"Mobile County, Alabama",414659
Waffle House,3671 Government Blvd,Mobile,AL,36693,4303,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.648944,-88.126496,01097,"Mobile County, Alabama",414659
Waffle House,4959 Moffett Rd,Mobile,AL,36618,2253,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.720114,-88.15657,01097,"Mobile County, Alabama",414659
Waffle House,5011 Cottage Hill Rd,Mobile,AL,36609,4204,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.649031,-88.157951,01097,"Mobile County, Alabama",414659
Waffle House,5448 Highway 90 W,Mobile,AL,36619,4212,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202010,030.586466,-88.170314,01097,"Mobile County, Alabama",414659
Waffle House,560 Schillinger Rd S,Mobile,AL,36695,8905,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,030.678752,-88.22605,01097,"Mobile County, Alabama",414659
Waffle House,5610 Old Shell Rd,Mobile,AL,36608,3041,Mobile,"Mobile, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.689839,-88.172574,01097,"Mobile County, Alabama",414659
Waffle House,2615 Zelda Rd,Montgomery,AL,36107,3143,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.364282,-86.270429,01101,"Montgomery County, Alabama",226941
Waffle House,2635 Cong W L Dickinson Dr,Montgomery,AL,36109,1105,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.420533,-86.23085,01101,"Montgomery County, Alabama",226941
Waffle House,301 Madison Ave,Montgomery,AL,36104,3627,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.380178,-86.304932,01101,"Montgomery County, Alabama",226941
Waffle House,5180 Carmichael Rd,Montgomery,AL,36106,2903,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.359524,-86.216939,01101,"Montgomery County, Alabama",226941
Waffle House,5532 Atlanta Hwy,Montgomery,AL,36117,2104,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.381396,-86.207153,01101,"Montgomery County, Alabama",226941
Waffle House,8075 Vaughn Rd,Montgomery,AL,36116,6704,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,032.339947,-86.175245,01101,"Montgomery County, Alabama",226941
Waffle House,90 Folmar Pkwy,Montgomery,AL,36105,5509,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.268800,-86.357508,01101,"Montgomery County, Alabama",226941
Waffle House,9225 Boyd Cooper Pkwy,Montgomery,AL,36117,7564,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.366592,-86.139537,01101,"Montgomery County, Alabama",226941
Waffle House,985 W South Blvd,Montgomery,AL,36105,3038,Montgomery,"Montgomery, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202010,032.323527,-86.334006,01101,"Montgomery County, Alabama",226941
Waffle House,2140 Moody Pkwy,Moody,AL,35004,3018,St Clair,"Birmingham, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.570887,-86.519225,01115,"St. Clair County, Alabama",87306
Waffle House,1925 Mcfarland Blvd,Northport,AL,35476,2923,Tuscaloosa,"Tuscaloosa, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.238942,-87.578108,01125,"Tuscaloosa County, Alabama",206213
Waffle House,5681 Mcfarland Blvd,Northport,AL,35476,3536,Tuscaloosa,"Tuscaloosa, AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.234631,-87.612579,01125,"Tuscaloosa County, Alabama",206213
