user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
3293750418,1438238256529817606,2021-09-15T20:28:16Z,ismailolajide11,@URISA's annual GIS-Pro #conference is right around the corner (October 3 - 6)! Have you checked out the agenda yet? Our very own @RachelLayko and @GeospatialSid will both be presenting this year! We are wondering what sessions are you looking forward to the most? #gischat #GIS https://t.co/z8MMXttd05,Twitter for Android,139,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438216408995934214,@URISA's annual GIS-Pro #conference is right around the corner (October 3 - 6)! Have you checked out the agenda yet? Our very own @RachelLayko and @GeospatialSid will both be presenting this year! We are wondering what sessions are you looking forward to the most? #gischat #GIS https://t.co/z8MMXttd05,2021-09-15T19:01:27Z,Buffer,2,3,1250599573,URISAVC,URISA VC,1781,3424,1674,Everywhere,"URISA's Vanguard Cabinet: Opportunities, Leadership, and Advice for Young & Emerging GIS Professionals & GIS Students! #GIS #Geospatial #YP @URISA",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/ismailolajide11/status/1438238256529817606,Olajide Ismail Olayinka,"Lagos, Nigeria",.BSc. Geography | GIS and Remote Sensing Enthusiast,NA,FALSE,111,1295,1,1599,61,2015-07-25T22:56:53Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3293750418/1548327310,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1261413991835893760/4saW18Te_normal.jpg
1247894684699000833,1438237759152480256,2021-09-15T20:26:17Z,gischatbot,"#gischat #ShamelessPlug  GeoServer 2.20-RC is now available: https://t.co/P5dj39YmIU Some stunning headline features - click the link to learn more…

Thanks to all who contributed to @GeoserverO  release, and @geocat_bv customers for giving me the opportunity to take part",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438237737153220609,"#gischat #ShamelessPlug  GeoServer 2.20-RC is now available: https://t.co/P5dj39YmIU Some stunning headline features - click the link to learn more…

Thanks to all who contributed to @GeoserverO  release, and @geocat_bv customers for giving me the opportunity to take part",2021-09-15T20:26:12Z,Tweetbot for iΟS,2,1,84004577,jodygarnett,Jody Garnett,2249,375,7758,Victoria,"Open source geospatial contributor with @osgeo and @locationtech communities. Projects include GeoTools, GeoServer, JTS, ImageN and uDig.",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438237759152480256,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1435697838244171776,2021-09-08T20:13:33Z,gischatbot,"A non exhaustive map of GIS companies in Africa.

https://t.co/SjVKcCfRx9

#gischat #WIP https://t.co/qRAkgbLGbI",gischatbots,127,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435697816270168068,"A non exhaustive map of GIS companies in Africa.

https://t.co/SjVKcCfRx9

#gischat #WIP https://t.co/qRAkgbLGbI",2021-09-08T20:13:28Z,Twitter for Android,14,3,2753232592,jeafreezy,Emmanuel Jolaiya,1898,4522,7350,"Nigeria,Africa.","GIS Developer with a really special interest in geospatial community development. Currently building @spatialnodehq, co-host @africageoconvo.",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1435697838244171776,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438237418151350283,2021-09-15T20:24:56Z,gischatbot,"@GetSpatial @KiriCarini I kinda started down that road with this, but it needs updating and there is a lot that I missed that I could add into it if I had the time... #gischat #shamelessplug https://t.co/aCtr2u0UM3",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438237396294725634,"@GetSpatial @KiriCarini I kinda started down that road with this, but it needs updating and there is a lot that I missed that I could add into it if I had the time... #gischat #shamelessplug https://t.co/aCtr2u0UM3",2021-09-15T20:24:51Z,Twitter Web App,1,1,133035219,nheazlewood,Nathan Heazlewood,475,270,5412,"Auckland, New Zealand",opinions my own and no-one else’s,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438237418151350283,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1437867533495947268,2021-09-14T19:55:08Z,gischatbot,"(1/2) Hey, #RemoteSensing enthusiasts! I've released the first version of the #AwesomeSpectralIndices list (https://t.co/Zt1Wm1CTr5) and now it has its own DOI: 10.5281/zenodo.5508091 🛰️🌿

#Python #EOChat #GISChat #GIS #EarthEngine #Geospatial #GeoPython #Landsat #Sentinel",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,65,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437867511194718208,"(1/2) Hey, #RemoteSensing enthusiasts! I've released the first version of the #AwesomeSpectralIndices list (https://t.co/Zt1Wm1CTr5) and now it has its own DOI: 10.5281/zenodo.5508091 🛰️🌿

#Python #EOChat #GISChat #GIS #EarthEngine #Geospatial #GeoPython #Landsat #Sentinel",2021-09-14T19:55:03Z,Twitter Web App,226,65,1064701298237427714,dmlmont,David Montero Loaiza,894,466,628,"Leipzig, Alemania","Creator of #eemont | #spectral
Research Assistant @RSC4Earth
PhD Student 🇩🇪 @UniLeipzig | MSc 🇪🇦 @unican | BEng 🇨🇴 @UnivalleCol
🌎 #EarthEngine enthusiast",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1437867533495947268,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438236503499497474,2021-09-15T20:21:18Z,gischatbot,"Checking into #gischat from Victoria 

Looking ahead to a distanced foss4g conference at the end of the month. FOSS4G it has been too long!",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438236481672269824,"Checking into #gischat from Victoria 

Looking ahead to a distanced foss4g conference at the end of the month. FOSS4G it has been too long!",2021-09-15T20:21:13Z,Tweetbot for iΟS,3,1,84004577,jodygarnett,Jody Garnett,2249,375,7758,Victoria,"Open source geospatial contributor with @osgeo and @locationtech communities. Projects include GeoTools, GeoServer, JTS, ImageN and uDig.",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438236503499497474,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438143500969779206,2021-09-15T14:11:44Z,gischatbot,"What are you waiting for? Only 11 days!!!
🔗https://t.co/IVqa2jOV46 
@OSGeo  
#opensource #gis #gischat #geoespatial https://t.co/3lokNXPpQE",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438143478630862852,"What are you waiting for? Only 11 days!!!
🔗https://t.co/IVqa2jOV46 
@OSGeo  
#opensource #gis #gischat #geoespatial https://t.co/3lokNXPpQE",2021-09-15T14:11:39Z,Twitter Web App,8,6,14449583,foss4g,FOSS4G 2021,14926,663,7106,"Buenos Aires, Argentina","The world’s largest gathering of open source geospatial users, developers, and researchers.
Virtual Conference Online🌎
Download our app here: https://t.co/kfE8jvcWL5",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438143500969779206,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1437357115614580740,2021-09-13T10:06:55Z,gischatbot,"Proportional pie charts and sparkline maps are now available in eurostat-map.js.

Check it out and let us know if you have any suggestions: https://t.co/QnPUQXt8WT

#statistics #dataviz #gischat #eurostat #maps #gisco https://t.co/c644roOzQl",gischatbots,139,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410633577381957639,"Proportional pie charts and sparkline maps are now available in eurostat-map.js.

Check it out and let us know if you have any suggestions: https://t.co/QnPUQXt8WT

#statistics #dataviz #gischat #eurostat #maps #gisco https://t.co/c644roOzQl",2021-07-01T16:17:07Z,Twitter Web App,8,3,314881866,JoeWDavies,Joe Davies,687,217,1878,Luxembourg / Madrid / Cardiff,"Geospatial, data viz and web dev at @eu_eurostat.   

🗺️ prints available here: https://t.co/K9wt8G4u3V",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1437357115614580740,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438236052473397257,2021-09-15T20:19:30Z,gischatbot,"Why are my Ohios miles apart in QGIS? Same CRS, but the data I spent all my time working with is from @nhgis ... all other data I add looks like the same projection, but is not in the same place. #gischat https://t.co/F8aW7P2iyu",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438236029933133825,"Why are my Ohios miles apart in QGIS? Same CRS, but the data I spent all my time working with is from @nhgis ... all other data I add looks like the same projection, but is not in the same place. #gischat https://t.co/F8aW7P2iyu",2021-09-15T20:19:25Z,Twitter Web App,1,1,2437301569,MapesGeog,Jen Mapes,766,469,2312,"Kent, OH","Community geographer, teacher, mentor, cartographer, pedestrian, cyclist. Writing ""The New American Small Town.""",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438236052473397257,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1436069670742863873,2021-09-09T20:51:05Z,gischatbot,Awesome #mapping #developer remote full-time position with our partner @ArcticEider - help build amazing mapping tools for arctic communities! https://t.co/C44Vx8Vhg9 #DeveloperJobs #TechForGood #gischat,gischatbots,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436069648768782352,Awesome #mapping #developer remote full-time position with our partner @ArcticEider - help build amazing mapping tools for arctic communities! https://t.co/C44Vx8Vhg9 #DeveloperJobs #TechForGood #gischat,2021-09-09T20:50:59Z,Twitter Web App,3,2,327155131,Marena_B,Marena Brinkhurst,1601,1245,3276,"San Francisco, CA",Community Team Program Manager at @Mapbox | @eXXpedition ambassador | How can maps change the world for the better?,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1436069670742863873,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438234662590111748,2021-09-15T20:13:59Z,gischatbot,"@MicheleTobias Working on chapter 1 of PostGIS in Action (3rd Ed.) My hard copy comes with a free ebook and discussion forum, I'm really pleased with @ManningBooks. So far so good! #gischat #WorkinProgress",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438234640750309377,"@MicheleTobias Working on chapter 1 of PostGIS in Action (3rd Ed.) My hard copy comes with a free ebook and discussion forum, I'm really pleased with @ManningBooks. So far so good! #gischat #WorkinProgress",2021-09-15T20:13:54Z,Twitter for Android,3,1,1248645965625446400,NaomiKalman,Naomi Kalman,111,166,269,,"spatial data, GIS community, fiber arts",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438234662590111748,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1437850805466456069,2021-09-14T18:48:40Z,gischatbot,"After a little hiatus, we are back to elevating #GIS Professionals. #gischat https://t.co/m32WvVUQx6",gischatbots,116,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437850783660183552,"After a little hiatus, we are back to elevating #GIS Professionals. #gischat https://t.co/m32WvVUQx6",2021-09-14T18:48:35Z,Twitter Web App,2,2,2832224120,Munigovguy,Toby Soto,578,544,1755,,I help the GIS Leader of an organization learn skills to lead GIS teams to reach their full potential.,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1437850805466456069,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438234472827215876,2021-09-15T20:13:14Z,gischatbot,"@GetSpatial @KiriCarini Ah address data, my favourite flavour. I have always thought about coming up with a defined process for data cleansing, but it's complicated and datasets vary, so while I often start with a vague plan I often have to add in steps along the way. #gischat",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438234450295361537,"@GetSpatial @KiriCarini Ah address data, my favourite flavour. I have always thought about coming up with a defined process for data cleansing, but it's complicated and datasets vary, so while I often start with a vague plan I often have to add in steps along the way. #gischat",2021-09-15T20:13:08Z,Twitter Web App,2,1,133035219,nheazlewood,Nathan Heazlewood,475,270,5412,"Auckland, New Zealand",opinions my own and no-one else’s,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438234472827215876,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438139225120067586,2021-09-15T13:54:45Z,gischatbot,"Thanks to @KelseyTLeonard for such an interesting article about Putting Indigenous Place-Names and Languages Back on Maps 
https://t.co/uNgKTQiKLZ #GISchat",gischatbots,139,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438139203192295425,"Thanks to @KelseyTLeonard for such an interesting article about Putting Indigenous Place-Names and Languages Back on Maps 
https://t.co/uNgKTQiKLZ #GISchat",2021-09-15T13:54:40Z,Twitter Web App,4,2,15030824,pedrito1414,Pete Masters,2389,2515,5810,Derbyshire Dales,"Head of Community @hotosm, @MSF'er, @theMissingMaps community member. Make stuff out of wood.",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438139225120067586,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438233556870959111,2021-09-15T20:09:35Z,gischatbot,"@nheazlewood @KiriCarini This was address data to be split out, which I’ve done a fair amount of. I knew how I wanted it parsed but hadn’t reviewed the data till I started. It was a matter of handling the easy records, then slightly more complex and so on, cleaning along the way. #gischat",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438233535114977281,"@nheazlewood @KiriCarini This was address data to be split out, which I’ve done a fair amount of. I knew how I wanted it parsed but hadn’t reviewed the data till I started. It was a matter of handling the easy records, then slightly more complex and so on, cleaning along the way. #gischat",2021-09-15T20:09:30Z,Twitter for iPhone,1,1,468853129,GetSpatial,Russell Mercer,646,600,1884,,"Pacific NW born and raised. So Cal living. Geographer by trade. Map nerd by choice.
GIS Administrator - Imperial Beach, CA
Get Spatial Consulting
#GIS #KCCO",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438233556870959111,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1437849879611682821,2021-09-14T18:44:59Z,gischatbot,"The #GIS Peer Success #Webinar is back Sept 23.  Topic: GIS Change Agent - The Hero's Journey.  Learn to gain influence and make a difference. 

Free: https://t.co/P1UkW2LrNx

#thegislife #gispeersuccess #gisp  #leadership #management #esri #urisa #gischat https://t.co/Lgc9nz6fX6",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437849857268465667,"The #GIS Peer Success #Webinar is back Sept 23.  Topic: GIS Change Agent - The Hero's Journey.  Learn to gain influence and make a difference. 

Free: https://t.co/P1UkW2LrNx

#thegislife #gispeersuccess #gisp  #leadership #management #esri #urisa #gischat https://t.co/Lgc9nz6fX6",2021-09-14T18:44:54Z,Twitter Web App,5,2,1078651695893114880,GISSuccess,GISSuccess,210,70,175,"California, USA",Teaching GIS Leaders skills to lead GIS teams to reach their full potential.,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1437849879611682821,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438231306131869708,2021-09-15T20:00:39Z,gischatbot,@fahad_dalbouh @MicheleTobias @fahad_dalbouh you might also find these GIS Strategy Blogs useful #gischat #shamelessplug https://t.co/MehX7MkQw7,gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438231284296269825,@fahad_dalbouh @MicheleTobias @fahad_dalbouh you might also find these GIS Strategy Blogs useful #gischat #shamelessplug https://t.co/MehX7MkQw7,2021-09-15T20:00:33Z,Twitter Web App,2,1,133035219,nheazlewood,Nathan Heazlewood,475,270,5412,"Auckland, New Zealand",opinions my own and no-one else’s,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438231306131869708,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438135567749894149,2021-09-15T13:40:13Z,gischatbot,"Aaih... Google Earth Engine is officially my middle name!!
#gischat",gischatbots,86,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382819318027653121,"Aaih... Google Earth Engine is officially my middle name!!
#gischat",2021-04-15T22:13:11Z,Twitter for Android,8,7,823141971824955393,FlorineKaino4,K.A.I.N.Oツ,520,558,1766,,Ingeniera •  Spatial Pain Reliever • You should meet my brains🤓,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438135567749894149,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
1247894684699000833,1438230138752274437,2021-09-15T19:56:00Z,gischatbot,"@fahad_dalbouh @MicheleTobias @fahad_dalbouh you might find this video helpful, and it lists some other resources #gischat #shamelessplug https://t.co/59JFIDyiTb",gischatbots,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438230116891389954,"@fahad_dalbouh @MicheleTobias @fahad_dalbouh you might find this video helpful, and it lists some other resources #gischat #shamelessplug https://t.co/59JFIDyiTb",2021-09-15T19:55:55Z,Twitter Web App,2,1,133035219,nheazlewood,Nathan Heazlewood,475,270,5412,"Auckland, New Zealand",opinions my own and no-one else’s,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/gischatbot/status/1438230138752274437,#gischatbot,"Lat,Lon",A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff! Developers: @jeafreezy & @adiguntoba,NA,FALSE,1810,1888,18,24784,24128,2020-04-08T14:30:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1247894684699000833/1605719854,NA,http://pbs.twimg.com/profile_images/1247895755089567745/bmZqF0bJ_normal.jpg
